instance family sat glasgowdegreenorestartsnonogoods glasgowantinorestartsnonogoods glasgowrandomnorestartsnonogoods glasgowbiasednorestartsnonogoods glasgowdegreenorestartsnonogoodsdds glasgowrandom glasgowbiased glasgowbiasednonogoods glasgowbiasedconstant10000threads36v2 glasgowbiasedconstant10000triggeredthreads36v2 glasgowbiasedthreads36v2
all-images-CVIU11-pattern23-target146 14 0 1 1 1 1 3 1 1 1 5 8 5
all-images-CVIU11-pattern23-target15 14 0 1 1 1 1 3 1 1 1 5 3 5
all-images-CVIU11-pattern23-target16 14 0 1 1 1 1 3 1 1 1 4 3 5
all-images-CVIU11-pattern23-target17 14 0 1 1 1 1 3 1 1 1 7 7 6
all-images-CVIU11-pattern23-target18 14 0 1 1 1 1 3 1 1 1 7 7 6
all-images-CVIU11-pattern23-target19 14 0 1 1 1 1 3 1 1 1 7 6 7
all-images-CVIU11-pattern23-target2 14 0 1 1 1 1 3 1 1 1 5 4 5
all-images-CVIU11-pattern23-target20 14 0 1 1 1 1 3 1 1 1 5 8 6
all-images-CVIU11-pattern23-target21 14 0 1 1 1 1 3 1 1 1 4 6 4
all-images-CVIU11-pattern23-target22 14 0 1 1 1 1 3 1 1 1 2 4 6
all-images-CVIU11-pattern23-target23 14 0 1 1 1 1 3 1 1 1 7 6 7
all-images-CVIU11-pattern23-target24 14 0 1 1 1 1 3 1 1 1 4 5 5
all-images-CVIU11-pattern23-target25 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern23-target26 14 0 1 1 1 1 3 1 1 1 4 3 5
all-images-CVIU11-pattern23-target27 14 0 1 1 1 1 3 1 1 1 4 4 3
all-images-CVIU11-pattern23-target28 14 0 1 1 1 1 3 1 1 1 5 3 4
all-images-CVIU11-pattern23-target29 14 0 1 1 1 1 3 1 1 1 8 7 8
all-images-CVIU11-pattern23-target3 14 0 1 1 1 1 3 1 1 1 6 7 8
all-images-CVIU11-pattern23-target30 14 0 1 1 1 1 3 1 1 1 7 6 7
all-images-CVIU11-pattern23-target31 14 0 1 1 1 1 3 1 1 1 5 4 7
all-images-CVIU11-pattern23-target32 14 0 1 1 1 1 3 1 1 1 5 7 7
all-images-CVIU11-pattern23-target33 14 0 1 1 1 1 3 1 1 1 10 7 7
all-images-CVIU11-pattern23-target34 14 0 1 1 1 1 3 1 1 1 5 6 3
all-images-CVIU11-pattern23-target35 14 0 1 1 1 1 3 1 1 1 6 8 8
all-images-CVIU11-pattern23-target36 14 0 1 1 1 1 3 1 1 1 5 4 5
all-images-CVIU11-pattern23-target37 14 0 1 1 1 1 3 1 1 1 8 6 7
all-images-CVIU11-pattern23-target38 14 0 1 1 1 1 3 1 1 1 8 8 6
all-images-CVIU11-pattern23-target39 14 0 1 1 1 1 3 1 1 1 3 4 4
all-images-CVIU11-pattern23-target4 14 0 1 1 1 1 3 1 1 1 7 7 4
all-images-CVIU11-pattern23-target40 14 0 2 2 2 2 8 2 2 2 13 8 8
all-images-CVIU11-pattern23-target41 14 0 1 1 1 1 3 1 1 1 6 5 3
all-images-CVIU11-pattern23-target42 14 0 1 1 1 1 3 1 1 1 6 6 4
all-images-CVIU11-pattern23-target43 14 0 1 1 1 1 3 1 1 1 8 8 9
all-images-CVIU11-pattern23-target44 14 0 1 1 1 1 3 1 1 1 7 6 6
all-images-CVIU11-pattern23-target45 14 0 1 1 1 1 3 1 1 1 7 4 6
all-images-CVIU11-pattern23-target46 14 0 1 1 1 1 3 1 1 1 6 7 5
all-images-CVIU11-pattern23-target47 14 0 1 1 1 1 3 1 1 1 10 10 8
all-images-CVIU11-pattern23-target48 14 0 1 1 1 1 3 1 1 1 5 5 5
all-images-CVIU11-pattern23-target49 14 0 1 1 1 1 3 1 1 1 6 5 6
all-images-CVIU11-pattern23-target5 14 0 1 1 1 1 3 1 1 1 7 7 6
all-images-CVIU11-pattern23-target50 14 0 1 1 1 1 3 1 1 1 6 6 5
all-images-CVIU11-pattern23-target51 14 0 1 1 1 1 3 1 1 1 7 7 5
all-images-CVIU11-pattern23-target52 14 0 1 1 1 1 3 1 1 1 5 6 6
all-images-CVIU11-pattern23-target53 14 0 1 1 1 1 3 1 1 1 5 4 6
all-images-CVIU11-pattern23-target54 14 0 1 1 1 1 3 1 1 1 6 5 5
all-images-CVIU11-pattern23-target55 14 0 1 1 1 1 3 1 1 1 3 4 5
all-images-CVIU11-pattern23-target56 14 0 1 1 1 1 3 1 1 1 5 4 4
all-images-CVIU11-pattern23-target57 14 0 1 1 1 1 3 1 1 1 7 5 7
all-images-CVIU11-pattern23-target58 14 0 1 1 1 1 3 1 1 1 5 5 5
all-images-CVIU11-pattern23-target59 14 0 1 1 1 1 3 1 1 1 4 8 6
all-images-CVIU11-pattern23-target6 14 0 1 1 1 1 3 1 1 1 5 6 7
all-images-CVIU11-pattern23-target60 14 0 1 1 1 1 3 1 1 1 4 5 5
all-images-CVIU11-pattern23-target61 14 0 1 1 1 1 3 1 1 1 8 7 8
all-images-CVIU11-pattern23-target62 14 0 1 1 1 1 3 1 1 1 9 8 4
all-images-CVIU11-pattern23-target63 14 0 1 1 1 1 3 1 1 1 7 8 8
all-images-CVIU11-pattern23-target64 14 0 1 1 1 1 3 1 1 1 6 6 7
all-images-CVIU11-pattern23-target65 14 0 1 1 1 1 3 1 1 1 5 5 5
all-images-CVIU11-pattern23-target66 14 0 1 1 1 1 3 1 1 1 4 4 4
all-images-CVIU11-pattern23-target67 14 0 1 1 1 1 3 1 1 1 8 7 7
all-images-CVIU11-pattern23-target68 14 0 1 1 1 1 3 1 1 1 6 4 5
all-images-CVIU11-pattern23-target69 14 0 1 1 1 1 3 1 1 1 8 7 8
all-images-CVIU11-pattern23-target7 14 0 1 1 1 1 3 1 1 1 8 7 8
all-images-CVIU11-pattern23-target70 14 0 1 1 1 1 3 1 1 1 8 8 7
all-images-CVIU11-pattern23-target71 14 1 2 2 2 2 2 2 2 2 26 28 22
all-images-CVIU11-pattern23-target72 14 0 1 1 1 1 3 1 1 1 9 7 8
all-images-CVIU11-pattern23-target73 14 0 1 1 1 1 3 1 1 1 7 7 7
all-images-CVIU11-pattern23-target74 14 0 1 1 1 1 3 1 1 1 7 7 7
all-images-CVIU11-pattern23-target75 14 0 1 1 1 1 3 1 1 1 7 5 6
all-images-CVIU11-pattern23-target76 14 0 1 1 1 1 3 1 1 1 5 6 7
all-images-CVIU11-pattern23-target77 14 0 1 1 1 1 3 1 1 1 8 7 5
all-images-CVIU11-pattern23-target78 14 0 1 1 1 1 3 1 1 1 7 5 5
all-images-CVIU11-pattern23-target79 14 0 1 1 1 1 3 1 1 1 4 1 5
all-images-CVIU11-pattern23-target8 14 0 1 1 1 1 3 1 1 1 4 3 5
all-images-CVIU11-pattern23-target80 14 0 1 1 1 1 3 1 1 1 6 5 3
all-images-CVIU11-pattern23-target81 14 0 1 1 1 1 3 1 1 1 5 4 5
all-images-CVIU11-pattern23-target82 14 0 1 1 1 1 3 1 1 1 5 5 4
all-images-CVIU11-pattern23-target83 14 0 1 1 1 1 3 1 1 1 6 4 6
all-images-CVIU11-pattern23-target84 14 0 1 1 1 1 3 1 1 1 3 5 4
all-images-CVIU11-pattern23-target85 14 0 1 1 1 1 3 1 1 1 6 8 8
all-images-CVIU11-pattern23-target86 14 0 1 1 1 1 3 1 1 1 3 3 8
all-images-CVIU11-pattern23-target87 14 0 1 1 1 1 3 1 1 1 4 3 4
all-images-CVIU11-pattern23-target88 14 0 1 1 1 1 3 1 1 1 7 7 6
all-images-CVIU11-pattern23-target89 14 0 1 1 1 1 3 1 1 1 5 3 3
all-images-CVIU11-pattern23-target9 14 0 1 1 1 1 3 1 1 1 5 6 5
all-images-CVIU11-pattern23-target90 14 0 1 1 1 1 3 1 1 1 4 3 4
all-images-CVIU11-pattern23-target91 14 0 1 1 1 1 3 1 1 1 4 4 4
all-images-CVIU11-pattern23-target92 14 0 1 1 1 1 3 1 1 1 8 8 7
all-images-CVIU11-pattern23-target93 14 0 1 1 1 1 3 1 1 1 7 6 5
all-images-CVIU11-pattern23-target94 14 0 1 1 1 1 3 1 1 1 7 7 7
all-images-CVIU11-pattern23-target95 14 0 1 1 1 1 3 1 1 1 3 3 3
all-images-CVIU11-pattern23-target96 14 0 1 1 1 1 3 1 1 1 4 3 2
all-images-CVIU11-pattern23-target97 14 0 1 1 1 1 3 1 1 1 4 4 4
all-images-CVIU11-pattern23-target98 14 0 1 1 1 1 3 1 1 1 4 4 4
all-images-CVIU11-pattern23-target99 14 0 1 1 1 1 3 1 1 1 7 8 6
all-images-CVIU11-pattern24-target1 14 0 18 18 18 18 208 18 18 18 460 399 365
all-images-CVIU11-pattern24-target10 14 0 4 4 4 4 19 4 4 4 124 127 97
all-images-CVIU11-pattern24-target100 14 0 3 3 3 3 13 3 3 3 48 47 44
all-images-CVIU11-pattern24-target101 14 0 3 3 3 3 13 3 3 3 48 22 46
all-images-CVIU11-pattern24-target102 14 0 3 3 3 3 13 3 3 3 83 87 69
all-images-CVIU11-pattern24-target103 14 0 7 7 7 7 42 7 7 7 112 118 94
all-images-CVIU11-pattern24-target104 14 0 5 5 5 5 25 5 5 5 116 126 119
all-images-CVIU11-pattern24-target105 14 0 12 12 12 12 85 12 12 12 225 359 320
all-images-CVIU11-pattern24-target106 14 0 26 26 26 26 232 26 26 26 686 511 539
all-images-CVIU11-pattern24-target107 14 0 11 11 11 11 74 11 11 11 295 284 285
all-images-CVIU11-pattern24-target108 14 0 5 5 5 5 26 5 5 5 122 130 128
all-images-CVIU11-pattern24-target109 14 0 6 6 6 6 33 6 6 6 105 156 98
all-images-CVIU11-pattern24-target11 14 0 8 8 8 8 53 8 8 8 182 133 167
all-images-CVIU11-pattern24-target110 14 0 5 5 5 5 26 5 5 5 126 110 101
all-images-CVIU11-pattern24-target111 14 0 1 1 1 1 3 1 1 1 30 36 33
all-images-CVIU11-pattern24-target112 14 0 8 8 8 8 53 8 8 8 132 125 129
all-images-CVIU11-pattern24-target113 14 0 1 1 1 1 3 1 1 1 33 29 35
all-images-CVIU11-pattern24-target114 14 0 2 2 2 2 7 2 2 2 58 62 57
all-images-CVIU11-pattern24-target115 14 0 20 20 20 20 187 20 20 20 494 467 352
all-images-CVIU11-pattern24-target116 14 0 20 20 20 20 166 20 20 20 408 338 368
all-images-CVIU11-pattern24-target117 14 0 10 10 10 10 71 10 10 10 223 256 268
all-images-CVIU11-pattern24-target118 14 0 11 11 11 11 80 11 11 11 237 267 234
all-images-CVIU11-pattern24-target119 14 0 12 12 12 12 98 12 12 12 258 297 260
all-images-CVIU11-pattern24-target12 14 0 14 14 14 14 134 14 14 14 351 325 331
all-images-CVIU11-pattern24-target120 14 0 17 17 17 17 129 17 17 17 467 324 485
all-images-CVIU11-pattern24-target121 14 0 3 3 3 3 13 3 3 3 82 81 82
all-images-CVIU11-pattern24-target122 14 0 4 4 4 4 19 4 4 4 92 103 94
all-images-CVIU11-pattern24-target123 14 0 11 11 11 11 88 11 11 11 216 303 209
all-images-CVIU11-pattern24-target124 14 0 27 27 27 27 329 27 27 27 744 613 523
all-images-CVIU11-pattern24-target125 14 0 6 6 6 6 33 6 6 6 166 126 132
all-images-CVIU11-pattern24-target126 14 0 5 5 5 5 25 5 5 5 40 35 30
all-images-CVIU11-pattern24-target127 14 0 11 11 11 11 88 11 11 11 129 118 139
all-images-CVIU11-pattern24-target128 14 0 2 2 2 2 8 2 2 2 63 66 63
all-images-CVIU11-pattern24-target129 14 0 16 16 16 16 106 16 16 16 162 171 197
all-images-CVIU11-pattern24-target13 14 0 8 8 8 8 39 8 8 8 171 191 182
all-images-CVIU11-pattern24-target130 14 0 1 1 1 1 3 1 1 1 17 19 12
all-images-CVIU11-pattern24-target131 14 0 1 1 1 1 3 1 1 1 36 34 36
all-images-CVIU11-pattern24-target132 14 0 2 2 2 2 8 2 2 2 61 63 62
all-images-CVIU11-pattern24-target133 14 0 6 6 6 6 34 6 6 6 128 159 166
all-images-CVIU11-pattern24-target134 14 0 7 7 7 7 33 7 7 7 147 164 114
all-images-CVIU11-pattern24-target135 14 0 12 12 12 12 102 12 12 12 205 300 276
all-images-CVIU11-pattern24-target136 14 0 1 1 1 1 3 1 1 1 36 36 36
all-images-CVIU11-pattern24-target137 14 0 13 13 13 13 117 13 13 13 106 96 150
all-images-CVIU11-pattern24-target138 14 0 13 13 13 13 88 13 13 13 271 297 414
all-images-CVIU11-pattern24-target139 14 0 17 17 17 17 158 17 17 17 394 137 328
all-images-CVIU11-pattern24-target14 14 0 6 6 6 6 32 6 6 6 57 65 60
all-images-CVIU11-pattern24-target140 14 0 1 1 1 1 3 1 1 1 29 32 31
all-images-CVIU11-pattern24-target141 14 0 2 2 2 2 8 2 2 2 47 43 51
all-images-CVIU11-pattern24-target142 14 0 1 1 1 1 3 1 1 1 36 36 36
all-images-CVIU11-pattern24-target143 14 0 7 7 7 7 39 7 7 7 128 172 154
all-images-CVIU11-pattern24-target144 14 0 9 9 9 9 64 9 9 9 220 141 201
all-images-CVIU11-pattern24-target145 14 0 1 1 1 1 3 1 1 1 36 36 30
all-images-CVIU11-pattern24-target146 14 0 3 3 3 3 13 3 3 3 74 78 71
all-images-CVIU11-pattern24-target15 14 0 9 9 9 9 63 9 9 9 75 53 80
all-images-CVIU11-pattern24-target16 14 0 3 3 3 3 12 3 3 3 31 55 46
all-images-CVIU11-pattern24-target17 14 0 18 18 18 18 141 18 18 18 347 415 353
all-images-CVIU11-pattern24-target18 14 0 2 2 2 2 8 2 2 2 65 61 62
all-images-CVIU11-pattern24-target19 14 0 4 4 4 4 19 4 4 4 101 94 123
all-images-CVIU11-pattern24-target2 14 0 5 5 5 5 25 5 5 5 120 121 77
all-images-CVIU11-pattern24-target20 14 0 10 10 10 10 71 10 10 10 245 168 175
all-images-CVIU11-pattern24-target21 14 0 7 7 7 7 42 7 7 7 155 138 192
all-images-CVIU11-pattern24-target22 14 0 5 5 5 5 26 5 5 5 132 139 137
all-images-CVIU11-pattern24-target23 14 0 13 13 13 13 86 13 13 13 271 399 329
all-images-CVIU11-pattern24-target24 14 0 3 3 3 3 13 3 3 3 20 28 17
all-images-CVIU11-pattern24-target25 14 0 6 6 6 6 33 6 6 6 118 135 124
all-images-CVIU11-pattern24-target26 14 0 4 4 4 4 19 4 4 4 66 49 59
all-images-CVIU11-pattern24-target27 14 0 7 7 7 7 43 7 7 7 149 158 145
all-images-CVIU11-pattern24-target28 14 0 1 1 1 1 3 1 1 1 23 22 21
all-images-CVIU11-pattern24-target29 14 0 2 2 2 2 8 2 2 2 69 65 69
all-images-CVIU11-pattern24-target3 14 0 19 19 19 19 133 19 19 19 448 477 428
all-images-CVIU11-pattern24-target30 14 0 20 20 20 20 214 20 20 20 407 472 577
all-images-CVIU11-pattern24-target31 14 0 5 5 5 5 24 5 5 5 111 120 118
all-images-CVIU11-pattern24-target32 14 0 10 10 10 10 76 10 10 10 247 227 223
all-images-CVIU11-pattern24-target33 14 0 21 21 21 21 207 21 21 21 490 436 423
all-images-CVIU11-pattern24-target34 14 0 5 5 5 5 26 5 5 5 121 147 122
all-images-CVIU11-pattern24-target35 14 0 9 9 9 9 57 9 9 9 217 194 185
all-images-CVIU11-pattern24-target36 14 0 17 17 17 17 145 17 17 17 273 267 278
all-images-CVIU11-pattern24-target37 14 0 18 18 18 18 172 18 18 18 317 491 314
all-images-CVIU11-pattern24-target38 14 0 19 19 19 19 182 19 19 19 382 561 403
all-images-CVIU11-pattern24-target39 14 0 3 3 3 3 13 3 3 3 83 87 82
all-images-CVIU11-pattern24-target4 14 0 11 11 11 11 89 11 11 11 178 226 250
all-images-CVIU11-pattern24-target40 14 0 18 18 18 18 165 18 18 18 473 425 421
all-images-CVIU11-pattern24-target41 14 0 1 1 1 1 3 1 1 1 36 36 36
all-images-CVIU11-pattern24-target42 14 0 14 14 14 14 118 14 14 14 277 287 283
all-images-CVIU11-pattern24-target43 14 0 10 10 10 10 75 10 10 10 312 265 222
all-images-CVIU11-pattern24-target44 14 0 1 1 1 1 3 1 1 1 36 36 36
all-images-CVIU11-pattern24-target45 14 0 13 13 13 13 79 13 13 13 312 280 302
all-images-CVIU11-pattern24-target46 14 0 2 2 2 2 8 2 2 2 67 60 63
all-images-CVIU11-pattern24-target47 14 0 7 7 7 7 43 7 7 7 192 179 207
all-images-CVIU11-pattern24-target48 14 0 9 9 9 9 55 9 9 9 174 202 198
all-images-CVIU11-pattern24-target49 14 0 5 5 5 5 26 5 5 5 136 127 147
all-images-CVIU11-pattern24-target5 14 0 4 4 4 4 19 4 4 4 119 95 125
all-images-CVIU11-pattern24-target50 14 0 9 9 9 9 64 9 9 9 279 263 156
all-images-CVIU11-pattern24-target51 14 0 11 11 11 11 88 11 11 11 310 305 258
all-images-CVIU11-pattern24-target52 14 0 23 23 23 23 293 23 23 23 527 448 564
all-images-CVIU11-pattern24-target53 14 0 18 18 18 18 159 18 18 18 281 263 372
all-images-CVIU11-pattern24-target54 14 0 3 3 3 3 13 3 3 3 66 63 68
all-images-CVIU11-pattern24-target55 14 0 9 9 9 9 56 9 9 9 237 225 200
all-images-CVIU11-pattern24-target56 14 0 7 7 7 7 43 7 7 7 184 119 161
all-images-CVIU11-pattern24-target57 14 0 21 21 21 21 162 21 21 21 357 368 321
all-images-CVIU11-pattern24-target58 14 0 5 5 5 5 26 5 5 5 110 125 92
all-images-CVIU11-pattern24-target59 14 0 19 19 19 19 165 19 19 19 539 339 487
all-images-CVIU11-pattern24-target6 14 0 10 10 10 10 76 10 10 10 288 294 266
all-images-CVIU11-pattern24-target60 14 0 10 10 10 10 76 10 10 10 261 278 205
all-images-CVIU11-pattern24-target61 14 0 11 11 11 11 88 11 11 11 246 318 314
all-images-CVIU11-pattern24-target62 14 0 19 19 19 19 212 19 19 19 537 479 471
all-images-CVIU11-pattern24-target63 14 0 5 5 5 5 26 5 5 5 143 138 138
all-images-CVIU11-pattern24-target64 14 0 14 14 14 14 99 14 14 14 349 349 331
all-images-CVIU11-pattern24-target65 14 0 10 10 10 10 66 10 10 10 238 255 261
all-images-CVIU11-pattern24-target66 14 0 3 3 3 3 13 3 3 3 90 92 95
all-images-CVIU11-pattern24-target67 14 0 24 24 24 24 331 24 24 24 463 653 689
all-images-CVIU11-pattern24-target68 14 0 16 16 16 16 91 16 16 16 248 336 299
all-images-CVIU11-pattern24-target69 14 0 12 12 12 12 102 12 12 12 257 201 170
all-images-CVIU11-pattern24-target7 14 0 17 17 17 17 187 17 17 17 350 287 485
all-images-CVIU11-pattern24-target70 14 0 5 5 5 5 25 5 5 5 131 110 140
all-images-CVIU11-pattern24-target71 14 0 11 11 11 11 88 11 11 11 240 272 249
all-images-CVIU11-pattern24-target72 14 1 11 4 8 8 39 8 8 8 51 25 39
all-images-CVIU11-pattern24-target73 14 0 2 2 2 2 8 2 2 2 63 70 55
all-images-CVIU11-pattern24-target74 14 0 12 12 12 12 103 12 12 12 339 240 350
all-images-CVIU11-pattern24-target75 14 0 4 4 4 4 19 4 4 4 109 110 88
all-images-CVIU11-pattern24-target76 14 0 1 1 1 1 3 1 1 1 36 36 36
all-images-CVIU11-pattern24-target77 14 0 17 17 17 17 129 17 17 17 304 457 329
all-images-CVIU11-pattern24-target78 14 0 8 8 8 8 53 8 8 8 151 136 228
all-images-CVIU11-pattern24-target79 14 0 8 8 8 8 44 8 8 8 178 160 160
all-images-CVIU11-pattern24-target8 14 0 2 2 2 2 8 2 2 2 41 55 48
all-images-CVIU11-pattern24-target80 14 0 27 27 27 27 377 27 27 27 449 457 532
all-images-CVIU11-pattern24-target81 14 0 9 9 9 9 56 9 9 9 162 140 153
all-images-CVIU11-pattern24-target82 14 0 21 21 21 21 273 21 21 21 329 417 525
all-images-CVIU11-pattern24-target83 14 0 7 7 7 7 43 7 7 7 165 170 117
all-images-CVIU11-pattern24-target84 14 0 5 5 5 5 26 5 5 5 30 28 36
all-images-CVIU11-pattern24-target85 14 0 4 4 4 4 19 4 4 4 89 112 97
all-images-CVIU11-pattern24-target86 14 0 10 10 10 10 75 10 10 10 222 235 215
all-images-CVIU11-pattern24-target87 14 0 12 12 12 12 83 12 12 12 318 308 287
all-images-CVIU11-pattern24-target88 14 0 22 22 22 22 238 22 22 22 582 686 373
all-images-CVIU11-pattern24-target89 14 0 7 7 7 7 42 7 7 7 187 183 199
all-images-CVIU11-pattern24-target9 14 0 14 14 14 14 134 14 14 14 222 193 203
all-images-CVIU11-pattern24-target90 14 0 10 10 10 10 55 10 10 10 136 142 121
all-images-CVIU11-pattern24-target91 14 0 2 2 2 2 8 2 2 2 27 27 26
all-images-CVIU11-pattern24-target92 14 0 15 15 15 15 150 15 15 15 319 261 415
all-images-CVIU11-pattern24-target93 14 0 12 12 12 12 103 12 12 12 290 297 212
all-images-CVIU11-pattern24-target94 14 0 3 3 3 3 13 3 3 3 86 76 84
all-images-CVIU11-pattern24-target95 14 0 2 2 2 2 8 2 2 2 32 36 30
all-images-CVIU11-pattern24-target96 14 0 7 7 7 7 43 7 7 7 162 179 159
all-images-CVIU11-pattern24-target97 14 0 10 10 10 10 75 10 10 10 203 254 238
all-images-CVIU11-pattern24-target98 14 0 3 3 3 3 13 3 3 3 48 56 21
all-images-CVIU11-pattern24-target99 14 0 23 23 23 23 236 23 23 23 535 546 522
all-images-CVIU11-pattern25-target1 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target10 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target100 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target101 14 0 1 1 1 1 2 1 1 1 2 2 3
all-images-CVIU11-pattern25-target102 14 0 1 1 1 1 2 1 1 1 3 2 2
all-images-CVIU11-pattern25-target103 14 0 1 1 1 1 3 1 1 1 4 4 4
all-images-CVIU11-pattern25-target104 14 0 1 1 1 1 3 1 1 1 9 8 8
all-images-CVIU11-pattern25-target105 14 0 1 1 1 1 3 1 1 1 6 7 7
all-images-CVIU11-pattern25-target106 14 0 1 1 1 1 2 1 1 1 3 2 2
all-images-CVIU11-pattern25-target107 14 0 1 1 1 1 2 1 1 1 1 2 1
all-images-CVIU11-pattern25-target108 14 0 1 1 1 1 3 1 1 1 8 6 7
all-images-CVIU11-pattern25-target109 14 0 1 1 1 1 2 1 1 1 2 3 3
all-images-CVIU11-pattern25-target11 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target110 14 0 1 1 1 1 2 1 1 1 3 3 2
all-images-CVIU11-pattern25-target111 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target112 14 0 1 1 1 1 3 1 1 1 5 4 5
all-images-CVIU11-pattern25-target113 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target114 14 0 1 1 1 1 2 1 1 1 3 2 2
all-images-CVIU11-pattern25-target115 14 0 1 1 1 1 2 1 1 1 3 3 3
all-images-CVIU11-pattern25-target116 14 0 1 1 1 1 3 1 1 1 8 6 8
all-images-CVIU11-pattern25-target117 14 0 1 1 1 1 2 1 1 1 3 3 3
all-images-CVIU11-pattern25-target118 14 0 1 1 1 1 2 1 1 1 2 2 2
all-images-CVIU11-pattern25-target119 14 0 1 1 1 1 3 1 1 1 6 7 8
all-images-CVIU11-pattern25-target12 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target120 14 0 1 1 1 1 3 1 1 1 7 7 7
all-images-CVIU11-pattern25-target121 14 0 1 1 1 1 2 1 1 1 2 3 3
all-images-CVIU11-pattern25-target122 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target123 14 0 1 1 1 1 3 1 1 1 8 8 7
all-images-CVIU11-pattern25-target124 14 0 1 1 1 1 3 1 1 1 5 5 5
all-images-CVIU11-pattern25-target125 14 0 1 1 1 1 3 1 1 1 7 6 6
all-images-CVIU11-pattern25-target126 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target127 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target128 14 0 1 1 1 1 3 1 1 1 9 9 9
all-images-CVIU11-pattern25-target129 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target13 14 0 1 1 1 1 3 1 1 1 5 4 4
all-images-CVIU11-pattern25-target130 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target131 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target132 14 0 1 1 1 1 3 1 1 1 5 5 6
all-images-CVIU11-pattern25-target133 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target134 14 0 1 1 1 1 2 1 1 1 1 2 2
all-images-CVIU11-pattern25-target135 14 0 1 1 1 1 2 1 1 1 1 1 1
all-images-CVIU11-pattern25-target136 14 0 1 1 1 1 3 1 1 1 4 3 5
all-images-CVIU11-pattern25-target137 14 0 1 1 1 1 2 1 1 1 3 3 2
all-images-CVIU11-pattern25-target138 14 0 1 1 1 1 3 1 1 1 8 7 6
all-images-CVIU11-pattern25-target139 14 0 1 1 1 1 2 1 1 1 2 3 4
all-images-CVIU11-pattern25-target14 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target140 14 0 1 1 1 1 2 1 1 1 2 2 2
all-images-CVIU11-pattern25-target141 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target142 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target143 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target144 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target145 14 0 1 1 1 1 2 1 1 1 2 1 2
all-images-CVIU11-pattern25-target146 14 0 1 1 1 1 2 1 1 1 3 2 1
all-images-CVIU11-pattern25-target15 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target16 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target17 14 0 1 1 1 1 2 1 1 1 3 2 1
all-images-CVIU11-pattern25-target18 14 0 1 1 1 1 3 1 1 1 6 8 7
all-images-CVIU11-pattern25-target19 14 0 1 1 1 1 2 1 1 1 2 4 2
all-images-CVIU11-pattern25-target2 14 0 1 1 1 1 2 1 1 1 2 3 2
all-images-CVIU11-pattern25-target20 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target21 14 0 1 1 1 1 2 1 1 1 4 2 1
all-images-CVIU11-pattern25-target22 14 0 1 1 1 1 3 1 1 1 7 7 7
all-images-CVIU11-pattern25-target23 14 0 1 1 1 1 3 1 1 1 8 7 7
all-images-CVIU11-pattern25-target24 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target25 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target26 14 0 1 1 1 1 2 1 1 1 2 3 3
all-images-CVIU11-pattern25-target27 14 0 1 1 1 1 2 1 1 1 2 2 3
all-images-CVIU11-pattern25-target28 14 0 1 1 1 1 3 1 1 1 6 4 4
all-images-CVIU11-pattern25-target29 14 0 1 1 1 1 3 1 1 1 7 6 6
all-images-CVIU11-pattern25-target3 14 0 1 1 1 1 3 1 1 1 6 5 7
all-images-CVIU11-pattern25-target30 14 0 1 1 1 1 3 1 1 1 7 6 7
all-images-CVIU11-pattern25-target31 14 0 1 1 1 1 3 1 1 1 8 6 7
all-images-CVIU11-pattern25-target32 14 0 1 1 1 1 3 1 1 1 9 8 10
all-images-CVIU11-pattern25-target33 14 0 1 1 1 1 3 1 1 1 7 8 8
