instance family sat glasgowdegreenorestartsnonogoodsinduced glasgowbiasedinduced
all-images-CVIU11-pattern10-target110 14 0 0 0
all-images-CVIU11-pattern10-target111 14 0 1 1
all-images-CVIU11-pattern10-target112 14 0 0 0
all-images-CVIU11-pattern10-target113 14 0 1 1
all-images-CVIU11-pattern10-target114 14 0 1 1
all-images-CVIU11-pattern10-target115 14 0 1 1
all-images-CVIU11-pattern10-target116 14 0 1 1
all-images-CVIU11-pattern10-target117 14 0 1 1
all-images-CVIU11-pattern10-target118 14 0 1 1
all-images-CVIU11-pattern10-target119 14 0 1 1
all-images-CVIU11-pattern10-target12 14 0 1 1
all-images-CVIU11-pattern10-target120 14 0 1 1
all-images-CVIU11-pattern10-target121 14 0 1 1
all-images-CVIU11-pattern10-target122 14 0 1 1
all-images-CVIU11-pattern10-target123 14 0 1 1
all-images-CVIU11-pattern10-target124 14 0 1 1
all-images-CVIU11-pattern10-target125 14 0 1 1
all-images-CVIU11-pattern10-target126 14 0 0 0
all-images-CVIU11-pattern10-target127 14 0 0 0
all-images-CVIU11-pattern10-target128 14 0 1 1
all-images-CVIU11-pattern10-target129 14 0 0 0
all-images-CVIU11-pattern10-target13 14 0 1 1
all-images-CVIU11-pattern10-target130 14 0 0 0
all-images-CVIU11-pattern10-target131 14 0 0 0
all-images-CVIU11-pattern10-target132 14 0 1 1
all-images-CVIU11-pattern10-target133 14 0 0 0
all-images-CVIU11-pattern10-target134 14 0 1 1
all-images-CVIU11-pattern10-target135 14 0 1 1
all-images-CVIU11-pattern10-target136 14 0 1 1
all-images-CVIU11-pattern10-target137 14 0 1 1
all-images-CVIU11-pattern10-target138 14 0 0 0
all-images-CVIU11-pattern10-target139 14 0 1 1
all-images-CVIU11-pattern10-target14 14 0 0 0
all-images-CVIU11-pattern10-target140 14 0 1 1
all-images-CVIU11-pattern10-target141 14 0 0 0
all-images-CVIU11-pattern10-target142 14 0 1 1
all-images-CVIU11-pattern10-target143 14 0 1 1
all-images-CVIU11-pattern10-target144 14 0 0 0
all-images-CVIU11-pattern10-target145 14 0 1 1
all-images-CVIU11-pattern10-target146 14 0 1 1
all-images-CVIU11-pattern10-target15 14 0 1 1
all-images-CVIU11-pattern10-target16 14 0 0 0
all-images-CVIU11-pattern10-target17 14 0 0 0
all-images-CVIU11-pattern10-target18 14 0 1 1
all-images-CVIU11-pattern10-target19 14 0 1 1
all-images-CVIU11-pattern10-target2 14 0 1 1
all-images-CVIU11-pattern10-target20 14 0 1 1
all-images-CVIU11-pattern10-target21 14 0 1 1
all-images-CVIU11-pattern10-target22 14 0 0 0
all-images-CVIU11-pattern10-target23 14 0 1 1
all-images-CVIU11-pattern10-target24 14 0 0 0
all-images-CVIU11-pattern10-target25 14 0 0 0
all-images-CVIU11-pattern10-target26 14 0 0 0
all-images-CVIU11-pattern10-target27 14 0 1 1
all-images-CVIU11-pattern10-target28 14 0 1 1
all-images-CVIU11-pattern10-target29 14 0 1 1
all-images-CVIU11-pattern10-target3 14 0 0 0
all-images-CVIU11-pattern10-target30 14 0 1 1
all-images-CVIU11-pattern10-target31 14 0 1 1
all-images-CVIU11-pattern10-target32 14 0 1 1
all-images-CVIU11-pattern10-target33 14 0 1 1
all-images-CVIU11-pattern10-target34 14 0 1 1
all-images-CVIU11-pattern10-target35 14 0 1 1
all-images-CVIU11-pattern10-target36 14 0 1 1
all-images-CVIU11-pattern10-target37 14 0 0 0
all-images-CVIU11-pattern10-target38 14 0 1 1
all-images-CVIU11-pattern10-target39 14 0 1 1
all-images-CVIU11-pattern10-target4 14 0 1 1
all-images-CVIU11-pattern10-target40 14 0 1 1
all-images-CVIU11-pattern10-target41 14 0 1 1
all-images-CVIU11-pattern10-target42 14 0 1 1
all-images-CVIU11-pattern10-target43 14 0 1 1
all-images-CVIU11-pattern10-target44 14 0 1 1
all-images-CVIU11-pattern10-target45 14 0 1 1
all-images-CVIU11-pattern10-target46 14 0 1 1
all-images-CVIU11-pattern10-target47 14 0 0 0
all-images-CVIU11-pattern10-target48 14 0 1 1
all-images-CVIU11-pattern10-target49 14 0 1 1
all-images-CVIU11-pattern10-target5 14 0 1 1
all-images-CVIU11-pattern10-target50 14 0 0 0
all-images-CVIU11-pattern10-target51 14 0 1 1
all-images-CVIU11-pattern10-target52 14 0 1 1
all-images-CVIU11-pattern10-target53 14 0 1 1
all-images-CVIU11-pattern10-target54 14 0 1 1
all-images-CVIU11-pattern10-target55 14 0 1 1
all-images-CVIU11-pattern10-target56 14 0 1 1
all-images-CVIU11-pattern10-target57 14 0 1 1
all-images-CVIU11-pattern10-target58 14 0 1 1
all-images-CVIU11-pattern10-target59 14 0 1 1
all-images-CVIU11-pattern10-target6 14 0 1 1
all-images-CVIU11-pattern10-target60 14 0 1 1
all-images-CVIU11-pattern10-target61 14 0 1 1
all-images-CVIU11-pattern10-target62 14 0 1 1
all-images-CVIU11-pattern10-target63 14 0 1 1
all-images-CVIU11-pattern10-target64 14 0 1 1
all-images-CVIU11-pattern10-target65 14 0 1 1
all-images-CVIU11-pattern10-target66 14 0 0 0
all-images-CVIU11-pattern10-target67 14 0 1 1
all-images-CVIU11-pattern10-target68 14 0 0 0
all-images-CVIU11-pattern10-target69 14 0 1 1
all-images-CVIU11-pattern10-target7 14 0 2 2
all-images-CVIU11-pattern10-target70 14 0 1 1
all-images-CVIU11-pattern10-target71 14 0 1 1
all-images-CVIU11-pattern10-target72 14 0 0 0
all-images-CVIU11-pattern10-target73 14 0 1 1
all-images-CVIU11-pattern10-target74 14 0 1 1
all-images-CVIU11-pattern10-target75 14 0 1 1
all-images-CVIU11-pattern10-target76 14 0 1 1
all-images-CVIU11-pattern10-target77 14 0 1 1
all-images-CVIU11-pattern10-target78 14 0 1 1
all-images-CVIU11-pattern10-target79 14 0 1 1
all-images-CVIU11-pattern10-target8 14 0 1 1
all-images-CVIU11-pattern10-target80 14 0 0 0
all-images-CVIU11-pattern10-target81 14 0 1 1
all-images-CVIU11-pattern10-target82 14 0 1 1
all-images-CVIU11-pattern10-target83 14 0 1 1
all-images-CVIU11-pattern10-target84 14 0 0 0
all-images-CVIU11-pattern10-target85 14 0 0 0
all-images-CVIU11-pattern10-target86 14 0 1 1
all-images-CVIU11-pattern10-target87 14 0 0 0
all-images-CVIU11-pattern10-target88 14 0 1 1
all-images-CVIU11-pattern10-target89 14 0 0 0
all-images-CVIU11-pattern10-target9 14 0 1 1
all-images-CVIU11-pattern10-target90 14 0 1 1
all-images-CVIU11-pattern10-target91 14 0 0 0
all-images-CVIU11-pattern10-target92 14 0 0 0
all-images-CVIU11-pattern10-target93 14 0 1 1
all-images-CVIU11-pattern10-target94 14 0 1 1
all-images-CVIU11-pattern10-target95 14 0 1 1
all-images-CVIU11-pattern10-target96 14 0 1 1
all-images-CVIU11-pattern10-target97 14 0 1 1
all-images-CVIU11-pattern10-target98 14 0 1 1
all-images-CVIU11-pattern10-target99 14 0 1 1
all-images-CVIU11-pattern11-target1 14 0 51 51
all-images-CVIU11-pattern11-target10 14 0 55 55
all-images-CVIU11-pattern11-target100 14 0 30 30
all-images-CVIU11-pattern11-target101 14 0 11 11
all-images-CVIU11-pattern11-target102 14 0 28 28
all-images-CVIU11-pattern11-target103 14 0 42 42
all-images-CVIU11-pattern11-target104 14 0 62 62
all-images-CVIU11-pattern11-target105 14 0 73 73
all-images-CVIU11-pattern11-target106 14 0 78 78
all-images-CVIU11-pattern11-target107 14 0 56 56
all-images-CVIU11-pattern11-target108 14 0 110 110
all-images-CVIU11-pattern11-target109 14 0 54 54
all-images-CVIU11-pattern11-target11 14 0 34 34
all-images-CVIU11-pattern11-target110 14 0 32 32
all-images-CVIU11-pattern11-target111 14 0 54 54
all-images-CVIU11-pattern11-target112 14 0 20 20
all-images-CVIU11-pattern11-target113 14 0 51 51
all-images-CVIU11-pattern11-target114 14 0 28 28
all-images-CVIU11-pattern11-target115 14 0 57 57
all-images-CVIU11-pattern11-target116 14 0 112 112
all-images-CVIU11-pattern11-target117 14 0 76 76
all-images-CVIU11-pattern11-target118 14 0 66 66
all-images-CVIU11-pattern11-target119 14 0 108 108
all-images-CVIU11-pattern11-target12 14 0 62 62
all-images-CVIU11-pattern11-target120 14 0 75 75
all-images-CVIU11-pattern11-target121 14 0 85 85
all-images-CVIU11-pattern11-target122 14 0 43 43
all-images-CVIU11-pattern11-target123 14 0 90 90
all-images-CVIU11-pattern11-target124 14 0 47 47
all-images-CVIU11-pattern11-target125 14 0 67 67
all-images-CVIU11-pattern11-target126 14 0 20 20
all-images-CVIU11-pattern11-target127 14 0 23 23
all-images-CVIU11-pattern11-target128 14 0 76 76
all-images-CVIU11-pattern11-target129 14 0 29 29
all-images-CVIU11-pattern11-target13 14 0 59 59
all-images-CVIU11-pattern11-target130 14 0 23 23
all-images-CVIU11-pattern11-target131 14 0 58 58
all-images-CVIU11-pattern11-target132 14 0 73 73
all-images-CVIU11-pattern11-target133 14 0 48 48
all-images-CVIU11-pattern11-target134 14 0 71 71
all-images-CVIU11-pattern11-target135 14 0 49 49
all-images-CVIU11-pattern11-target136 14 0 68 68
all-images-CVIU11-pattern11-target137 14 0 42 42
all-images-CVIU11-pattern11-target138 14 0 101 101
all-images-CVIU11-pattern11-target139 14 0 42 42
all-images-CVIU11-pattern11-target14 14 0 30 30
all-images-CVIU11-pattern11-target140 14 0 32 32
all-images-CVIU11-pattern11-target141 14 0 28 28
all-images-CVIU11-pattern11-target142 14 0 44 44
all-images-CVIU11-pattern11-target143 14 0 28 28
all-images-CVIU11-pattern11-target144 14 0 47 47
all-images-CVIU11-pattern11-target145 14 0 34 34
all-images-CVIU11-pattern11-target146 14 0 101 101
all-images-CVIU11-pattern11-target15 14 0 16 16
all-images-CVIU11-pattern11-target16 14 0 33 33
all-images-CVIU11-pattern11-target17 14 0 76 76
all-images-CVIU11-pattern11-target18 14 0 90 90
all-images-CVIU11-pattern11-target19 14 0 96 96
all-images-CVIU11-pattern11-target2 14 1 29 4
all-images-CVIU11-pattern11-target20 14 0 65 65
all-images-CVIU11-pattern11-target21 14 0 48 48
all-images-CVIU11-pattern11-target22 14 0 45 45
all-images-CVIU11-pattern11-target23 14 0 81 81
all-images-CVIU11-pattern11-target24 14 0 27 27
all-images-CVIU11-pattern11-target25 14 0 37 37
all-images-CVIU11-pattern11-target26 14 0 24 24
all-images-CVIU11-pattern11-target27 14 0 59 59
all-images-CVIU11-pattern11-target28 14 0 39 39
all-images-CVIU11-pattern11-target29 14 0 94 94
all-images-CVIU11-pattern11-target3 14 0 74 74
all-images-CVIU11-pattern11-target30 14 0 101 101
all-images-CVIU11-pattern11-target31 14 0 80 80
all-images-CVIU11-pattern11-target32 14 0 108 108
all-images-CVIU11-pattern11-target33 14 0 116 116
all-images-CVIU11-pattern11-target34 14 0 89 89
all-images-CVIU11-pattern11-target35 14 0 92 92
all-images-CVIU11-pattern11-target36 14 0 50 50
all-images-CVIU11-pattern11-target37 14 0 102 102
all-images-CVIU11-pattern11-target38 14 0 59 59
all-images-CVIU11-pattern11-target39 14 0 40 40
all-images-CVIU11-pattern11-target4 14 0 90 90
all-images-CVIU11-pattern11-target40 14 0 77 77
all-images-CVIU11-pattern11-target41 14 0 38 38
all-images-CVIU11-pattern11-target42 14 0 51 51
all-images-CVIU11-pattern11-target43 14 0 81 81
all-images-CVIU11-pattern11-target44 14 0 98 98
all-images-CVIU11-pattern11-target45 14 0 73 73
all-images-CVIU11-pattern11-target46 14 0 72 72
all-images-CVIU11-pattern11-target47 14 0 140 140
all-images-CVIU11-pattern11-target48 14 0 53 53
all-images-CVIU11-pattern11-target49 14 0 75 75
all-images-CVIU11-pattern11-target5 14 0 90 90
all-images-CVIU11-pattern11-target50 14 0 99 99
all-images-CVIU11-pattern11-target51 14 0 62 62
all-images-CVIU11-pattern11-target52 14 0 73 73
all-images-CVIU11-pattern11-target53 14 0 63 63
all-images-CVIU11-pattern11-target54 14 0 52 52
all-images-CVIU11-pattern11-target55 14 0 63 63
all-images-CVIU11-pattern11-target56 14 0 34 34
all-images-CVIU11-pattern11-target57 14 0 115 115
all-images-CVIU11-pattern11-target58 14 0 43 43
all-images-CVIU11-pattern11-target59 14 0 75 75
all-images-CVIU11-pattern11-target6 14 0 113 113
all-images-CVIU11-pattern11-target60 14 0 47 47
all-images-CVIU11-pattern11-target61 14 0 87 87
all-images-CVIU11-pattern11-target62 14 0 93 93
all-images-CVIU11-pattern11-target63 14 0 74 74
all-images-CVIU11-pattern11-target64 14 0 80 80
all-images-CVIU11-pattern11-target65 14 0 71 71
all-images-CVIU11-pattern11-target66 14 0 46 46
all-images-CVIU11-pattern11-target67 14 0 75 75
all-images-CVIU11-pattern11-target68 14 0 120 120
all-images-CVIU11-pattern11-target69 14 0 105 105
all-images-CVIU11-pattern11-target7 14 0 90 90
all-images-CVIU11-pattern11-target70 14 0 97 97
all-images-CVIU11-pattern11-target71 14 0 85 85
all-images-CVIU11-pattern11-target72 14 0 74 74
all-images-CVIU11-pattern11-target73 14 0 101 101
all-images-CVIU11-pattern11-target74 14 0 109 109
all-images-CVIU11-pattern11-target75 14 0 82 82
all-images-CVIU11-pattern11-target76 14 0 95 95
all-images-CVIU11-pattern11-target77 14 0 121 121
all-images-CVIU11-pattern11-target78 14 0 126 126
all-images-CVIU11-pattern11-target79 14 0 52 52
all-images-CVIU11-pattern11-target8 14 0 56 56
all-images-CVIU11-pattern11-target80 14 0 42 42
all-images-CVIU11-pattern11-target81 14 0 54 54
all-images-CVIU11-pattern11-target82 14 0 66 66
all-images-CVIU11-pattern11-target83 14 0 97 97
all-images-CVIU11-pattern11-target84 14 0 18 18
all-images-CVIU11-pattern11-target85 14 0 77 77
all-images-CVIU11-pattern11-target86 14 0 72 72
all-images-CVIU11-pattern11-target87 14 0 54 54
all-images-CVIU11-pattern11-target88 14 0 85 85
all-images-CVIU11-pattern11-target89 14 0 47 47
all-images-CVIU11-pattern11-target9 14 0 49 49
all-images-CVIU11-pattern11-target90 14 0 49 49
all-images-CVIU11-pattern11-target91 14 0 20 20
all-images-CVIU11-pattern11-target92 14 0 90 90
all-images-CVIU11-pattern11-target93 14 0 92 92
all-images-CVIU11-pattern11-target94 14 0 106 106
all-images-CVIU11-pattern11-target95 14 0 19 19
all-images-CVIU11-pattern11-target96 14 0 28 28
all-images-CVIU11-pattern11-target97 14 0 58 58
all-images-CVIU11-pattern11-target98 14 0 48 48
all-images-CVIU11-pattern11-target99 14 0 65 65
all-images-CVIU11-pattern12-target1 14 0 2 2
all-images-CVIU11-pattern12-target10 14 0 2 2
all-images-CVIU11-pattern12-target100 14 0 2 2
all-images-CVIU11-pattern12-target101 14 0 1 1
all-images-CVIU11-pattern12-target102 14 0 1 1
all-images-CVIU11-pattern12-target103 14 0 4 4
all-images-CVIU11-pattern12-target104 14 0 2 2
all-images-CVIU11-pattern12-target105 14 0 1 1
all-images-CVIU11-pattern12-target106 14 0 1 1
all-images-CVIU11-pattern12-target107 14 0 2 2
all-images-CVIU11-pattern12-target108 14 0 11 11
all-images-CVIU11-pattern12-target109 14 0 1 1
all-images-CVIU11-pattern12-target11 14 0 2 2
all-images-CVIU11-pattern12-target110 14 0 2 2
all-images-CVIU11-pattern12-target111 14 0 2 2
all-images-CVIU11-pattern12-target112 14 0 1 1
all-images-CVIU11-pattern12-target113 14 0 1 1
all-images-CVIU11-pattern12-target114 14 0 1 1
all-images-CVIU11-pattern12-target115 14 0 2 2
all-images-CVIU11-pattern12-target116 14 0 2 2
all-images-CVIU11-pattern12-target117 14 0 4 4
all-images-CVIU11-pattern12-target118 14 0 3 3
all-images-CVIU11-pattern12-target119 14 0 3 3
all-images-CVIU11-pattern12-target12 14 0 1 1
all-images-CVIU11-pattern12-target120 14 0 3 3
all-images-CVIU11-pattern12-target121 14 0 2 2
all-images-CVIU11-pattern12-target122 14 0 1 1
all-images-CVIU11-pattern12-target123 14 0 6 6
all-images-CVIU11-pattern12-target124 14 0 3 3
all-images-CVIU11-pattern12-target125 14 0 3 3
all-images-CVIU11-pattern12-target126 14 0 0 0
all-images-CVIU11-pattern12-target127 14 0 1 1
all-images-CVIU11-pattern12-target128 14 0 4 4
all-images-CVIU11-pattern12-target129 14 0 1 1
all-images-CVIU11-pattern12-target13 14 0 5 5
all-images-CVIU11-pattern12-target130 14 0 1 1
all-images-CVIU11-pattern12-target131 14 0 1 1
all-images-CVIU11-pattern12-target132 14 0 3 3
all-images-CVIU11-pattern12-target133 14 0 2 2
all-images-CVIU11-pattern12-target134 14 0 1 1
all-images-CVIU11-pattern12-target135 14 0 1 1
all-images-CVIU11-pattern12-target136 14 0 2 2
all-images-CVIU11-pattern12-target137 14 0 1 1
all-images-CVIU11-pattern12-target138 14 0 4 4
all-images-CVIU11-pattern12-target139 14 0 3 3
all-images-CVIU11-pattern12-target14 14 0 1 1
all-images-CVIU11-pattern12-target140 14 0 4 4
all-images-CVIU11-pattern12-target141 14 0 1 1
all-images-CVIU11-pattern12-target142 14 0 2 2
all-images-CVIU11-pattern12-target143 14 0 2 2
all-images-CVIU11-pattern12-target144 14 0 2 2
all-images-CVIU11-pattern12-target145 14 0 1 1
all-images-CVIU11-pattern12-target146 14 0 4 4
all-images-CVIU11-pattern12-target15 14 0 4 4
all-images-CVIU11-pattern12-target16 14 0 1 1
all-images-CVIU11-pattern12-target17 14 0 3 3
all-images-CVIU11-pattern12-target18 14 0 4 4
all-images-CVIU11-pattern12-target19 14 0 4 4
all-images-CVIU11-pattern12-target2 14 0 1 1
all-images-CVIU11-pattern12-target20 14 0 2 2
all-images-CVIU11-pattern12-target21 14 0 2 2
all-images-CVIU11-pattern12-target22 14 0 1 1
all-images-CVIU11-pattern12-target23 14 0 3 3
all-images-CVIU11-pattern12-target24 14 0 2 2
all-images-CVIU11-pattern12-target25 14 0 1 1
all-images-CVIU11-pattern12-target26 14 0 1 1
all-images-CVIU11-pattern12-target27 14 0 3 3
all-images-CVIU11-pattern12-target28 14 0 1 1
all-images-CVIU11-pattern12-target29 14 0 3 3
all-images-CVIU11-pattern12-target3 14 0 2 2
all-images-CVIU11-pattern12-target30 14 1 3 4
all-images-CVIU11-pattern12-target31 14 0 3 3
all-images-CVIU11-pattern12-target32 14 0 3 3
all-images-CVIU11-pattern12-target33 14 0 4 4
all-images-CVIU11-pattern12-target34 14 0 2 2
all-images-CVIU11-pattern12-target35 14 0 2 2
all-images-CVIU11-pattern12-target36 14 0 4 4
all-images-CVIU11-pattern12-target37 14 0 3 3
all-images-CVIU11-pattern12-target38 14 0 3 3
all-images-CVIU11-pattern12-target39 14 0 3 3
all-images-CVIU11-pattern12-target4 14 0 1 1
all-images-CVIU11-pattern12-target40 14 0 4 4
all-images-CVIU11-pattern12-target41 14 0 2 2
all-images-CVIU11-pattern12-target42 14 0 3 3
all-images-CVIU11-pattern12-target43 14 0 3 3
all-images-CVIU11-pattern12-target44 14 0 1 1
all-images-CVIU11-pattern12-target45 14 0 2 2
all-images-CVIU11-pattern12-target46 14 0 4 4
all-images-CVIU11-pattern12-target47 14 0 10 10
all-images-CVIU11-pattern12-target48 14 0 3 3
all-images-CVIU11-pattern12-target49 14 0 5 5
all-images-CVIU11-pattern12-target5 14 0 9 9
all-images-CVIU11-pattern12-target50 14 0 4 4
all-images-CVIU11-pattern12-target51 14 0 1 1
all-images-CVIU11-pattern12-target52 14 0 5 5
all-images-CVIU11-pattern12-target53 14 0 4 4
all-images-CVIU11-pattern12-target54 14 0 3 3
all-images-CVIU11-pattern12-target55 14 0 3 3
all-images-CVIU11-pattern12-target56 14 0 2 2
all-images-CVIU11-pattern12-target57 14 0 9 9
all-images-CVIU11-pattern12-target58 14 0 4 4
all-images-CVIU11-pattern12-target59 14 0 2 2
all-images-CVIU11-pattern12-target6 14 0 3 3
all-images-CVIU11-pattern12-target60 14 0 1 1
all-images-CVIU11-pattern12-target61 14 0 2 2
all-images-CVIU11-pattern12-target62 14 0 2 2
all-images-CVIU11-pattern12-target63 14 0 4 4
all-images-CVIU11-pattern12-target64 14 0 1 1
all-images-CVIU11-pattern12-target65 14 0 1 1
all-images-CVIU11-pattern12-target66 14 0 3 3
all-images-CVIU11-pattern12-target67 14 0 6 6
all-images-CVIU11-pattern12-target68 14 0 4 4
all-images-CVIU11-pattern12-target69 14 0 3 3
all-images-CVIU11-pattern12-target7 14 0 2 2
all-images-CVIU11-pattern12-target70 14 0 5 5
all-images-CVIU11-pattern12-target71 14 0 5 5
all-images-CVIU11-pattern12-target72 14 0 5 5
all-images-CVIU11-pattern12-target73 14 0 3 3
all-images-CVIU11-pattern12-target74 14 0 2 2
all-images-CVIU11-pattern12-target75 14 0 4 4
all-images-CVIU11-pattern12-target76 14 0 1 1
all-images-CVIU11-pattern12-target77 14 0 2 2
all-images-CVIU11-pattern12-target78 14 0 4 4
all-images-CVIU11-pattern12-target79 14 0 1 1
all-images-CVIU11-pattern12-target8 14 0 2 2
all-images-CVIU11-pattern12-target80 14 0 2 2
all-images-CVIU11-pattern12-target81 14 0 4 4
all-images-CVIU11-pattern12-target82 14 0 1 1
all-images-CVIU11-pattern12-target83 14 0 3 3
all-images-CVIU11-pattern12-target84 14 0 1 1
all-images-CVIU11-pattern12-target85 14 0 4 4
all-images-CVIU11-pattern12-target86 14 0 2 2
all-images-CVIU11-pattern12-target87 14 0 5 5
all-images-CVIU11-pattern12-target88 14 0 4 4
all-images-CVIU11-pattern12-target89 14 0 1 1
all-images-CVIU11-pattern12-target9 14 0 2 2
all-images-CVIU11-pattern12-target90 14 0 2 2
all-images-CVIU11-pattern12-target91 14 0 1 1
all-images-CVIU11-pattern12-target92 14 0 5 5
all-images-CVIU11-pattern12-target93 14 0 3 3
all-images-CVIU11-pattern12-target94 14 0 2 2
all-images-CVIU11-pattern12-target95 14 0 1 1
all-images-CVIU11-pattern12-target96 14 0 2 2
all-images-CVIU11-pattern12-target97 14 0 1 1
all-images-CVIU11-pattern12-target98 14 0 1 1
all-images-CVIU11-pattern12-target99 14 0 3 3
all-images-CVIU11-pattern13-target1 14 0 0 0
all-images-CVIU11-pattern13-target10 14 0 0 0
all-images-CVIU11-pattern13-target100 14 0 0 0
all-images-CVIU11-pattern13-target101 14 0 0 0
all-images-CVIU11-pattern13-target102 14 0 0 0
all-images-CVIU11-pattern13-target103 14 0 0 0
all-images-CVIU11-pattern13-target104 14 0 1 1
all-images-CVIU11-pattern13-target105 14 0 0 0
all-images-CVIU11-pattern13-target106 14 0 0 0
all-images-CVIU11-pattern13-target107 14 0 0 0
all-images-CVIU11-pattern13-target108 14 0 1 1
all-images-CVIU11-pattern13-target109 14 0 0 0
all-images-CVIU11-pattern13-target11 14 0 0 0
all-images-CVIU11-pattern13-target110 14 0 0 0
all-images-CVIU11-pattern13-target111 14 0 0 0
all-images-CVIU11-pattern13-target112 14 0 1 1
all-images-CVIU11-pattern13-target113 14 0 0 0
all-images-CVIU11-pattern13-target114 14 0 0 0
all-images-CVIU11-pattern13-target115 14 0 0 0
all-images-CVIU11-pattern13-target116 14 0 0 0
all-images-CVIU11-pattern13-target117 14 0 1 1
all-images-CVIU11-pattern13-target118 14 0 1 1
all-images-CVIU11-pattern13-target119 14 0 1 1
all-images-CVIU11-pattern13-target12 14 0 0 0
all-images-CVIU11-pattern13-target120 14 0 0 0
all-images-CVIU11-pattern13-target121 14 0 0 0
all-images-CVIU11-pattern13-target122 14 0 1 1
all-images-CVIU11-pattern13-target123 14 0 0 0
all-images-CVIU11-pattern13-target124 14 0 0 0
all-images-CVIU11-pattern13-target125 14 0 0 0
all-images-CVIU11-pattern13-target126 14 0 0 0
all-images-CVIU11-pattern13-target127 14 0 0 0
all-images-CVIU11-pattern13-target128 14 0 1 1
all-images-CVIU11-pattern13-target129 14 0 0 0
all-images-CVIU11-pattern13-target13 14 0 1 1
all-images-CVIU11-pattern13-target130 14 0 0 0
all-images-CVIU11-pattern13-target131 14 0 0 0
all-images-CVIU11-pattern13-target132 14 0 0 0
all-images-CVIU11-pattern13-target133 14 0 0 0
all-images-CVIU11-pattern13-target134 14 0 0 0
all-images-CVIU11-pattern13-target135 14 0 1 1
all-images-CVIU11-pattern13-target136 14 0 0 0
all-images-CVIU11-pattern13-target137 14 0 0 0
all-images-CVIU11-pattern13-target138 14 0 0 0
all-images-CVIU11-pattern13-target139 14 0 1 1
all-images-CVIU11-pattern13-target14 14 0 0 0
all-images-CVIU11-pattern13-target140 14 0 1 1
all-images-CVIU11-pattern13-target141 14 0 1 1
all-images-CVIU11-pattern13-target142 14 0 1 1
all-images-CVIU11-pattern13-target143 14 0 0 0
all-images-CVIU11-pattern13-target144 14 0 0 0
all-images-CVIU11-pattern13-target145 14 0 0 0
all-images-CVIU11-pattern13-target146 14 0 0 0
all-images-CVIU11-pattern13-target15 14 0 1 1
all-images-CVIU11-pattern13-target16 14 0 1 1
all-images-CVIU11-pattern13-target17 14 0 0 0
all-images-CVIU11-pattern13-target18 14 0 0 0
all-images-CVIU11-pattern13-target19 14 0 1 1
all-images-CVIU11-pattern13-target2 14 0 0 0
all-images-CVIU11-pattern13-target20 14 0 0 0
all-images-CVIU11-pattern13-target21 14 0 1 1
all-images-CVIU11-pattern13-target22 14 0 1 1
all-images-CVIU11-pattern13-target23 14 0 1 1
all-images-CVIU11-pattern13-target24 14 0 0 0
all-images-CVIU11-pattern13-target25 14 0 0 0
all-images-CVIU11-pattern13-target26 14 0 1 1
all-images-CVIU11-pattern13-target27 14 0 0 0
all-images-CVIU11-pattern13-target28 14 0 0 0
all-images-CVIU11-pattern13-target29 14 0 0 0
all-images-CVIU11-pattern13-target3 14 0 0 0
all-images-CVIU11-pattern13-target30 14 0 0 0
all-images-CVIU11-pattern13-target31 14 0 0 0
all-images-CVIU11-pattern13-target32 14 0 1 1
all-images-CVIU11-pattern13-target33 14 0 0 0
all-images-CVIU11-pattern13-target34 14 0 0 0
all-images-CVIU11-pattern13-target35 14 0 1 1
all-images-CVIU11-pattern13-target36 14 0 0 0
all-images-CVIU11-pattern13-target37 14 0 1 1
all-images-CVIU11-pattern13-target38 14 0 0 0
all-images-CVIU11-pattern13-target39 14 0 0 0
all-images-CVIU11-pattern13-target4 14 0 1 1
all-images-CVIU11-pattern13-target40 14 0 0 0
all-images-CVIU11-pattern13-target41 14 0 0 0
all-images-CVIU11-pattern13-target42 14 0 0 0
all-images-CVIU11-pattern13-target43 14 0 1 1
all-images-CVIU11-pattern13-target44 14 0 0 0
all-images-CVIU11-pattern13-target45 14 0 0 0
all-images-CVIU11-pattern13-target46 14 0 0 0
all-images-CVIU11-pattern13-target47 14 0 0 0
all-images-CVIU11-pattern13-target48 14 0 0 0
all-images-CVIU11-pattern13-target49 14 0 1 1
all-images-CVIU11-pattern13-target5 14 0 0 0
all-images-CVIU11-pattern13-target50 14 0 0 0
all-images-CVIU11-pattern13-target51 14 0 0 0
all-images-CVIU11-pattern13-target52 14 1 1 1
all-images-CVIU11-pattern13-target53 14 0 1 1
all-images-CVIU11-pattern13-target54 14 0 0 0
all-images-CVIU11-pattern13-target55 14 0 1 1
all-images-CVIU11-pattern13-target56 14 0 0 0
all-images-CVIU11-pattern13-target57 14 0 1 1
all-images-CVIU11-pattern13-target58 14 0 0 0
all-images-CVIU11-pattern13-target59 14 0 0 0
all-images-CVIU11-pattern13-target6 14 0 0 0
all-images-CVIU11-pattern13-target60 14 0 0 0
all-images-CVIU11-pattern13-target61 14 0 1 1
all-images-CVIU11-pattern13-target62 14 0 0 0
all-images-CVIU11-pattern13-target63 14 0 0 0
all-images-CVIU11-pattern13-target64 14 0 0 0
all-images-CVIU11-pattern13-target65 14 0 0 0
all-images-CVIU11-pattern13-target66 14 0 1 1
all-images-CVIU11-pattern13-target67 14 0 1 1
all-images-CVIU11-pattern13-target68 14 0 0 0
